Date,Open,High,Low,Close,Volume,Adj Close
2014-07-24,128.389999,128.679993,128.059998,128.350006,2241300,128.350006
2014-07-25,128.020004,128.169998,127.400002,127.550003,1807700,127.550003
2014-07-28,127.550003,128.449997,126.629997,128.369995,1966900,128.369995
2014-07-29,128.259995,128.66000400000001,127.360001,127.360001,2346600,127.360001
2014-07-30,127.510002,128.419998,126.83000200000001,127.739998,2066400,127.739998
2014-07-31,127.239998,127.760002,125.370003,125.43,3630600,125.43
2014-08-01,125.0,126.949997,122.720001,125.83000200000001,3947900,125.83000200000001
2014-08-04,128.059998,130.029999,127.08000200000001,129.720001,4876800,129.720001
2014-08-05,129.699997,129.75,127.360001,127.989998,3370600,127.989998
2014-08-06,127.970001,129.570007,127.510002,129.110001,2719300,129.110001
2014-08-07,129.690002,129.880005,128.520004,128.949997,3443100,128.949997
2014-08-08,128.800003,130.949997,128.619995,130.899994,3761100,130.899994
2014-08-11,131.41000400000001,132.800003,130.940002,131.949997,2782400,131.949997
2014-08-12,132.240005,133.190002,131.66000400000001,133.059998,2742900,133.059998
2014-08-13,133.33999599999999,133.429993,132.46000700000002,133.080002,2850400,133.080002
2014-08-14,133.229996,135.380005,133.139999,135.300003,4483400,135.300003
2014-08-15,135.78999299999998,135.800003,133.130005,134.33999599999999,3940500,134.33999599999999
2014-08-18,135.470001,135.470001,134.679993,135.029999,2960400,135.029999
2014-08-19,135.850006,135.850006,134.520004,134.899994,2284200,134.899994
2014-08-20,135.0,135.100006,134.449997,134.91000400000001,2329800,134.91000400000001
2014-08-21,135.240005,136.820007,135.03999299999998,136.809998,3328000,136.809998
2014-08-22,136.41000400000001,136.600006,135.559998,135.75,2417200,135.75
2014-08-25,136.429993,136.75,136.070007,136.229996,2305900,136.229996
2014-08-26,136.690002,136.75,136.119995,136.25,2144700,136.25
2014-08-27,136.610001,136.690002,136.009995,136.520004,1893400,136.520004
2014-08-28,136.279999,136.509995,135.880005,136.110001,2114000,136.110001
2014-08-29,136.179993,137.25,136.009995,137.25,2898100,137.25
2014-09-02,138.029999,138.270004,137.059998,137.96000700000002,3319300,137.96000700000002
2014-09-03,138.5,138.5,137.33999599999999,137.729996,2789600,137.729996
2014-09-04,137.970001,138.550003,137.419998,137.949997,2563100,137.949997
2014-09-05,137.71000700000002,138.350006,137.33999599999999,138.070007,3475900,138.070007
2014-09-08,138.169998,138.899994,138.050003,138.279999,2536000,138.279999
2014-09-09,138.33999599999999,138.419998,136.679993,136.889999,2959500,136.889999
2014-09-10,137.270004,137.949997,137.16000400000001,137.720001,2037900,137.720001
2014-09-11,137.169998,137.970001,137.0,137.919998,2016900,137.919998
2014-09-12,137.919998,138.179993,136.759995,137.08999599999999,3291300,137.08999599999999
2014-09-15,137.729996,138.130005,137.009995,138.03999299999998,2859500,138.03999299999998
2014-09-16,138.0,138.990005,137.610001,138.690002,2672400,138.690002
2014-09-17,139.139999,140.179993,138.71000700000002,139.610001,3833000,139.610001
2014-09-18,140.25,141.570007,139.75,141.279999,3870300,141.279999
2014-09-19,142.149994,142.449997,140.300003,140.559998,9412100,140.559998
2014-09-22,140.559998,140.729996,139.190002,139.259995,3422400,139.259995
2014-09-23,139.179993,139.71000700000002,138.75,138.779999,2767600,138.779999
2014-09-24,138.779999,140.070007,138.679993,139.949997,2801200,139.949997
2014-09-25,139.889999,139.949997,136.889999,137.08999599999999,4583500,137.08999599999999
2014-09-26,137.0,138.970001,137.0,138.679993,2872100,138.679993
2014-09-29,137.759995,138.699997,137.559998,138.330002,2201800,138.330002
2014-09-30,138.479996,138.740005,137.690002,138.139999,3469400,138.139999
2014-10-01,138.369995,138.380005,136.190002,136.619995,3697000,136.619995
2014-10-02,136.610001,138.139999,136.610001,137.639999,4594800,137.639999
2014-10-03,138.41000400000001,139.66000400000001,138.16000400000001,139.5,3940400,139.5
2014-10-06,140.25,140.46000700000002,138.630005,139.16000400000001,3464300,139.16000400000001
2014-10-07,138.66000400000001,138.83999599999999,136.71000700000002,136.720001,3286500,136.720001
2014-10-08,136.75,140.199997,136.600006,139.940002,4842200,139.940002
2014-10-09,140.28999299999998,140.28999299999998,137.070007,137.08999599999999,6590100,137.08999599999999
2014-10-10,136.899994,139.449997,136.729996,136.759995,4838800,136.759995
2014-10-13,136.600006,138.070007,136.309998,136.380005,4383300,136.380005
2014-10-14,137.0,138.899994,136.5,137.389999,5019600,137.389999
2014-10-15,136.58999599999999,136.779999,132.029999,135.639999,8593900,135.639999
2014-10-16,133.029999,135.649994,132.100006,134.699997,5038100,134.699997
2014-10-17,136.059998,137.669998,135.520004,137.08999599999999,5182900,137.08999599999999
2014-10-20,137.070007,137.479996,136.41000400000001,137.229996,3245500,137.229996
2014-10-21,138.070007,138.979996,137.350006,138.970001,4183300,138.970001
2014-10-22,139.33999599999999,139.479996,137.600006,137.649994,4023100,137.649994
2014-10-23,139.199997,139.529999,138.389999,138.679993,3907000,138.679993
2014-10-24,138.649994,139.520004,138.369995,139.399994,2924400,139.399994
2014-10-27,139.190002,139.649994,138.940002,139.529999,2812200,139.529999
2014-10-28,140.0,140.46000700000002,139.5,140.46000700000002,3885900,140.46000700000002
2014-10-29,140.529999,140.679993,138.949997,139.990005,3484000,139.990005
2014-10-30,139.41000400000001,139.919998,138.759995,139.53999299999998,3513800,139.53999299999998
2014-10-31,140.899994,141.520004,139.360001,140.16000400000001,5712500,140.16000400000001
2014-11-03,140.880005,140.91000400000001,139.550003,140.809998,3047900,140.809998
2014-11-04,141.059998,142.240005,140.880005,142.179993,3507900,142.179993
2014-11-05,143.21000700000002,143.479996,141.850006,142.919998,2874200,142.919998
2014-11-06,143.25,143.46000700000002,142.229996,143.28999299999998,2717100,143.28999299999998
2014-11-07,143.759995,143.990005,142.869995,143.610001,3235400,143.610001
2014-11-10,143.949997,145.070007,143.809998,145.050003,3612200,145.050003
2014-11-11,145.46000700000002,145.690002,144.75,144.949997,2904700,144.949997
2014-11-12,144.919998,145.75,144.699997,145.520004,3015400,145.520004
2014-11-13,145.699997,146.28999299999998,145.529999,146.28999299999998,3056500,146.28999299999998
2014-11-14,146.350006,146.479996,145.059998,145.520004,2704300,145.520004
2014-11-17,145.529999,145.679993,144.699997,145.369995,2426600,145.369995
2014-11-18,145.740005,146.399994,145.28999299999998,145.809998,2636700,145.809998
2014-11-19,145.860001,146.080002,145.029999,145.649994,2371400,145.649994
2014-11-20,145.139999,145.75,145.03999299999998,145.720001,2049900,145.720001
2014-11-21,147.009995,147.149994,146.21000700000002,146.699997,3418700,146.699997
2014-11-24,147.110001,147.419998,146.699997,147.270004,3752100,147.270004
2014-11-25,147.5,148.009995,147.380005,147.809998,3749500,147.809998
2014-11-26,148.110001,148.309998,147.929993,148.190002,2114400,148.190002
2014-11-28,148.550003,149.490005,148.369995,148.690002,2282000,148.690002
2014-12-01,148.610001,149.940002,148.179993,148.520004,3320300,148.520004
2014-12-02,149.279999,150.0,148.66000400000001,149.869995,3181400,149.869995
2014-12-03,150.149994,150.490005,149.509995,149.729996,3004100,149.729996
2014-12-04,149.96000700000002,150.149994,149.229996,150.050003,2418500,150.050003
2014-12-05,150.380005,150.679993,150.100006,150.679993,2780300,150.679993
2014-12-08,150.880005,152.940002,150.649994,151.940002,5263600,151.940002
2014-12-09,151.449997,151.449997,148.91000400000001,150.46000700000002,4569600,150.46000700000002
2014-12-10,150.360001,151.259995,148.820007,149.080002,6574400,149.080002
2014-12-11,149.78999299999998,151.270004,149.5,150.130005,3627500,150.130005
2014-12-12,149.309998,149.889999,146.300003,146.46000700000002,5208800,146.46000700000002
2014-12-15,147.970001,148.419998,144.75,146.119995,4727900,146.119995
2014-12-16,145.369995,148.729996,145.0,145.279999,5020600,145.279999
2014-12-17,145.759995,148.630005,145.529999,148.449997,4838800,148.449997
2014-12-18,151.16000400000001,152.740005,150.149994,152.669998,7867100,152.669998
2014-12-19,152.330002,152.66000400000001,150.830002,151.559998,9392900,151.559998
2014-12-22,151.979996,152.550003,151.08999599999999,151.899994,5938500,151.899994
2014-12-23,152.190002,152.699997,151.679993,151.75,3472800,151.75
2014-12-24,152.429993,152.440002,151.520004,151.53999299999998,1612200,151.53999299999998
2014-12-26,151.66000400000001,152.130005,151.25,151.350006,1934800,151.350006
2014-12-29,151.020004,152.259995,151.020004,152.050003,3223400,152.050003
2014-12-30,151.350006,152.220001,151.190002,152.08999599999999,2108900,152.08999599999999
2014-12-31,152.199997,152.669998,150.149994,150.149994,3324800,150.149994
2015-01-02,151.5,151.600006,148.5,149.169998,3436400,149.169998
2015-01-05,148.809998,149.0,146.779999,147.0,4168800,147.0
2015-01-06,147.639999,148.529999,146.110001,146.83999599999999,4116100,146.83999599999999
2015-01-07,147.940002,149.139999,147.649994,148.880005,4159100,148.880005
2015-01-08,150.600006,151.369995,150.509995,151.369995,4282100,151.369995
2015-01-09,151.649994,151.690002,149.259995,149.470001,3360200,149.470001
2015-01-12,149.96000700000002,150.119995,147.949997,148.279999,5919400,148.279999
2015-01-13,149.949997,150.990005,147.770004,148.630005,3908100,148.630005
2015-01-14,147.270004,148.369995,146.419998,147.820007,4802000,147.820007
2015-01-15,148.529999,148.529999,146.800003,147.580002,2892200,147.580002
2015-01-16,147.199997,149.259995,146.559998,149.21000700000002,4313800,149.21000700000002
2015-01-20,150.279999,150.600006,148.080002,148.630005,4053300,148.630005
2015-01-21,148.33999599999999,148.429993,146.58999599999999,147.179993,4660700,147.179993
2015-01-22,148.009995,150.21000700000002,147.259995,150.149994,5892000,150.149994
2015-01-23,149.990005,150.0,149.08999599999999,149.119995,3175800,149.119995
2015-01-26,149.190002,149.729996,148.16000400000001,149.699997,2461400,149.699997
2015-01-27,148.25,148.800003,147.550003,147.649994,3220300,147.649994
2015-01-28,148.360001,148.770004,144.770004,144.779999,6388800,144.779999
2015-01-29,145.399994,146.940002,144.25,146.28999299999998,4461200,146.28999299999998
2015-01-30,145.570007,146.199997,143.889999,143.91000400000001,6242300,143.91000400000001
2015-02-02,144.130005,146.75,143.300003,146.729996,5119500,146.729996
2015-02-03,147.75,148.479996,146.860001,148.28999299999998,4981700,148.28999299999998
2015-02-04,148.259995,148.5,147.100006,147.529999,3574200,147.529999
2015-02-05,147.889999,149.880005,147.75,149.669998,3084500,149.669998
2015-02-06,149.800003,151.630005,149.550003,150.179993,4050600,150.179993
2015-02-09,149.91000400000001,149.970001,148.720001,149.130005,2429700,149.130005
2015-02-10,149.66000400000001,150.509995,148.899994,149.919998,2975500,149.919998
2015-02-11,149.83999599999999,150.270004,148.800003,149.679993,2732200,149.679993
2015-02-12,150.0,150.41000400000001,149.360001,149.78999299999998,3608600,149.78999299999998
2015-02-13,149.600006,149.600006,148.009995,148.33999599999999,3669400,148.33999599999999
2015-02-17,148.360001,149.369995,148.16000400000001,149.169998,2737300,149.169998
2015-02-18,148.779999,149.130005,148.220001,148.669998,2219900,148.669998
2015-02-19,148.21000700000002,148.350006,147.08999599999999,147.479996,2757800,147.479996
2015-02-20,147.270004,148.720001,146.580002,148.720001,4877600,148.720001
2015-02-23,148.199997,148.449997,146.820007,147.369995,3775500,147.369995
2015-02-24,147.5,149.360001,147.25,148.949997,2914700,148.949997
2015-02-25,149.389999,149.389999,148.470001,148.779999,2671900,148.779999
2015-02-26,148.550003,148.970001,147.899994,148.33999599999999,2549800,148.33999599999999
2015-02-27,148.220001,148.320007,147.050003,147.41000400000001,3377400,147.41000400000001
2015-03-02,147.71000700000002,147.979996,145.889999,147.080002,4896700,147.080002
2015-03-03,146.78999299999998,146.940002,145.059998,145.929993,3969600,145.929993
2015-03-04,145.199997,145.509995,144.070007,144.919998,3250100,144.919998
2015-03-05,145.41000400000001,146.25,144.830002,146.059998,2711700,146.059998
2015-03-06,146.139999,147.479996,145.100006,145.279999,4099400,145.279999
2015-03-09,145.5,146.529999,145.25,146.130005,2608800,146.130005
2015-03-10,145.419998,145.440002,143.179993,143.190002,5258200,143.190002
2015-03-11,143.479996,144.240005,143.240005,143.440002,2893800,143.440002
2015-03-12,144.33999599999999,145.729996,144.009995,145.669998,3539600,145.669998
2015-03-13,145.279999,145.5,143.270004,143.970001,3320700,143.970001
2015-03-16,144.919998,146.070007,144.779999,145.979996,3858600,145.979996
2015-03-17,145.08999599999999,145.470001,143.940002,144.75,2580000,144.75
2015-03-18,144.559998,146.550003,143.940002,146.0,3490600,146.0
2015-03-19,145.639999,146.0,144.449997,144.880005,2633800,144.880005
2015-03-20,145.229996,145.820007,144.889999,145.529999,5858700,145.529999
2015-03-23,145.479996,146.28999299999998,145.020004,145.559998,3046900,145.559998
2015-03-24,145.259995,145.46000700000002,144.240005,144.28999299999998,2764500,144.28999299999998
2015-03-25,144.679993,144.929993,143.559998,143.559998,3993400,143.559998
2015-03-26,142.699997,143.71000700000002,142.5,143.029999,3549800,143.029999
2015-03-27,143.479996,143.91000400000001,142.899994,143.889999,3480700,143.889999
2015-03-30,144.470001,146.119995,144.149994,145.979996,3348900,145.979996
2015-03-31,145.759995,145.770004,144.259995,144.320007,3600200,144.320007
2015-04-01,144.33999599999999,144.630005,143.389999,143.449997,3693600,143.449997
2015-04-02,143.58999599999999,143.899994,143.149994,143.559998,2336100,143.559998
2015-04-06,143.0,144.449997,142.570007,143.759995,2446900,143.759995
2015-04-07,143.559998,144.020004,143.0,143.059998,2760900,143.059998
2015-04-08,143.100006,143.779999,142.820007,143.279999,4775700,143.279999
2015-04-09,143.020004,143.699997,142.779999,143.649994,2821000,143.649994
2015-04-10,143.419998,143.75,143.020004,143.5,2353800,143.5
2015-04-13,143.279999,143.949997,143.0,143.46000700000002,2149500,143.46000700000002
2015-04-14,143.649994,143.770004,142.119995,142.75,2929700,142.75
2015-04-15,142.729996,143.479996,142.580002,142.71000700000002,2620700,142.71000700000002
2015-04-16,142.5,142.800003,141.699997,142.100006,2693100,142.100006
2015-04-17,141.199997,141.53999299999998,140.330002,140.699997,4613700,140.699997
2015-04-20,141.690002,142.41000400000001,141.509995,142.08999599999999,2669600,142.08999599999999
2015-04-21,142.399994,142.470001,141.119995,141.139999,3008200,141.139999
2015-04-22,141.41000400000001,142.220001,141.08999599999999,141.990005,2629400,141.990005
2015-04-23,141.949997,143.020004,141.630005,142.429993,2630700,142.429993
2015-04-24,142.0,142.550003,141.75,142.08999599999999,2255500,142.08999599999999
2015-04-27,142.279999,142.360001,140.869995,141.08999599999999,3210600,141.08999599999999
2015-04-28,140.809998,142.630005,140.58999599999999,142.520004,2564700,142.520004
2015-04-29,141.630005,142.759995,141.570007,142.41000400000001,3127000,142.41000400000001
2015-04-30,141.779999,142.570007,140.929993,141.21000700000002,3554600,141.21000700000002
2015-05-01,142.0,143.360001,141.78999299999998,143.360001,2797900,143.360001
2015-05-04,144.949997,146.330002,144.0,146.149994,4229400,146.149994
2015-05-05,145.91000400000001,146.419998,144.509995,144.559998,2993500,144.559998
2015-05-06,145.0,145.440002,142.940002,143.779999,3320500,143.779999
2015-05-07,143.41000400000001,145.520004,143.360001,145.309998,3314300,145.309998
2015-05-08,146.559998,148.419998,146.399994,148.309998,5277900,148.309998
2015-05-11,148.5,148.570007,146.0,146.169998,3814700,146.169998
2015-05-12,145.350006,145.389999,144.029999,144.78999299999998,2823200,144.78999299999998
2015-05-13,144.16000400000001,144.729996,144.020004,144.259995,2621700,144.259995
2015-05-14,145.220001,145.830002,144.520004,145.779999,2326400,145.779999
2015-05-15,145.929993,146.08999599999999,144.649994,145.259995,2423500,145.259995
2015-05-18,145.389999,145.899994,145.03999299999998,145.830002,2266200,145.830002
2015-05-19,145.830002,147.0,145.259995,146.53999299999998,2635700,146.53999299999998
2015-05-20,146.41000400000001,146.440002,145.639999,145.940002,2239100,145.940002
2015-05-21,145.600006,145.929993,145.16000400000001,145.270004,2293900,145.270004
2015-05-22,145.100006,145.270004,144.529999,144.600006,2188300,144.600006
2015-05-26,144.440002,144.91000400000001,143.559998,143.630005,3299400,143.630005
2015-05-27,143.71000700000002,145.149994,143.580002,144.75,2275400,144.75
2015-05-28,144.929993,145.100006,144.009995,144.740005,2300000,144.740005
2015-05-29,144.869995,144.990005,143.0,143.0,3641100,143.0
2015-06-01,143.259995,144.070007,143.059998,143.350006,2579400,143.350006
2015-06-02,143.199997,143.350006,142.279999,143.029999,2737900,143.029999
2015-06-03,143.429993,143.729996,142.559998,143.190002,2260800,143.190002
2015-06-04,142.570007,142.899994,141.229996,141.369995,3369100,141.369995
2015-06-05,141.509995,141.809998,140.520004,140.759995,3343900,140.759995
2015-06-08,140.429993,140.699997,139.520004,139.520004,2998600,139.520004
2015-06-09,139.21000700000002,140.389999,139.139999,139.630005,2612800,139.630005
2015-06-10,140.0,141.5,139.679993,140.860001,3156700,140.860001
2015-06-11,141.429993,141.610001,140.600006,141.360001,2436000,141.360001
2015-06-12,141.119995,141.149994,139.779999,140.28999299999998,2768400,140.28999299999998
2015-06-15,139.720001,139.96000700000002,138.779999,139.399994,2859500,139.399994
2015-06-16,139.470001,139.729996,138.919998,139.71000700000002,2369900,139.71000700000002
2015-06-17,139.850006,140.559998,139.16000400000001,139.970001,2280200,139.970001
2015-06-18,140.25,142.809998,140.199997,142.669998,4583700,142.669998
2015-06-19,142.179993,142.96000700000002,140.96000700000002,140.96000700000002,6044000,140.96000700000002
2015-06-22,142.0,142.53999299999998,141.110001,141.529999,2339300,141.529999
2015-06-23,141.619995,142.149994,140.949997,141.330002,1974500,141.330002
2015-06-24,140.75,141.41000400000001,140.08999599999999,140.08999599999999,2709400,140.08999599999999
2015-06-25,140.059998,140.649994,139.449997,139.449997,2616700,139.449997
2015-06-26,139.919998,140.16000400000001,139.119995,139.779999,4480200,139.779999
2015-06-29,139.0,139.240005,136.419998,136.509995,6703700,136.509995
2015-06-30,137.520004,137.800003,136.080002,136.110001,5160300,136.110001
2015-07-01,137.699997,138.300003,136.740005,137.520004,3244900,137.520004
2015-07-02,137.899994,138.16000400000001,137.059998,137.389999,2823700,137.389999
2015-07-06,136.130005,137.419998,136.03999299999998,136.889999,2962100,136.889999
2015-07-07,137.300003,138.649994,136.03999299999998,138.440002,4642300,138.440002
2015-07-08,137.550003,137.96000700000002,136.75,136.899994,3642300,136.899994
2015-07-09,138.009995,138.83999599999999,137.940002,138.25,3570300,138.25
2015-07-10,139.509995,140.300003,138.96000700000002,139.729996,3774900,139.729996
2015-07-13,140.800003,141.490005,140.449997,141.389999,3139800,141.389999
2015-07-14,141.139999,141.639999,140.919998,141.119995,2415200,141.119995
2015-07-15,141.369995,142.639999,141.199997,142.610001,2995300,142.610001
2015-07-16,143.149994,143.919998,143.0,143.919998,3179600,143.919998
2015-07-17,143.720001,144.0,143.440002,143.880005,2982900,143.880005
2015-07-20,143.96000700000002,144.690002,143.71000700000002,144.509995,2467500,144.509995
2015-07-21,144.229996,144.600006,143.080002,143.600006,3116500,143.600006
2015-07-22,143.550003,144.0,143.059998,143.520004,2578000,143.520004
2015-07-23,143.270004,143.41000400000001,142.059998,142.179993,2322700,142.179993
2015-07-24,142.0,142.360001,141.190002,141.25,2363300,141.25
2015-07-27,141.139999,141.369995,140.419998,140.720001,2903600,140.720001
2015-07-28,141.58999599999999,143.58999599999999,141.130005,143.220001,3252700,143.220001
2015-07-29,143.25,143.690002,142.610001,142.919998,2555800,142.919998
2015-07-30,142.809998,143.059998,142.110001,142.850006,2018300,142.850006
2015-07-31,143.309998,143.75,142.600006,142.740005,3074100,142.740005
2015-08-03,143.110001,143.320007,140.919998,142.330002,2540700,142.330002
2015-08-04,142.220001,143.059998,142.009995,142.679993,2618000,142.679993
2015-08-05,143.320007,143.990005,143.220001,143.5,2615800,143.5
2015-08-06,143.5,143.83999599999999,143.0,143.350006,2418200,143.350006
2015-08-07,142.860001,143.699997,142.300003,143.550003,2419000,143.550003
2015-08-10,141.369995,143.580002,141.309998,143.419998,4278300,143.419998
2015-08-11,141.830002,143.070007,141.610001,142.800003,3924400,142.800003
2015-08-12,141.91000400000001,142.149994,140.46000700000002,141.600006,4901200,141.600006
2015-08-13,141.309998,142.610001,140.990005,141.949997,3045200,141.949997
2015-08-14,142.050003,142.75,141.990005,142.570007,2911200,142.570007
2015-08-17,142.0,142.46000700000002,141.309998,142.320007,2788100,142.320007
2015-08-18,142.28999299999998,142.300003,141.020004,141.360001,3334100,141.360001
2015-08-19,141.0,141.71000700000002,139.75,140.470001,3470200,140.470001
2015-08-20,139.199997,140.0,138.350006,138.389999,4050800,138.389999
2015-08-21,137.229996,138.0,134.16000400000001,134.220001,9122400,134.220001
2015-08-24,127.550003,133.970001,125.5,129.570007,13820800,129.570007
2015-08-25,134.479996,134.550003,127.459999,127.739998,8233100,127.739998
2015-08-26,130.889999,132.880005,128.690002,132.610001,7709300,132.610001
2015-08-27,134.399994,136.309998,133.220001,136.229996,5923000,136.229996
2015-08-28,135.529999,136.0,134.729996,135.740005,3897800,135.740005
2015-08-31,135.08999599999999,135.5,133.419998,134.03999299999998,5575500,134.03999299999998
2015-09-01,131.78999299999998,132.270004,129.830002,130.41000400000001,5957900,130.41000400000001
2015-09-02,131.41000400000001,132.220001,130.759995,132.220001,4080300,132.220001
2015-09-03,132.71000700000002,133.619995,131.690002,132.149994,3984400,132.149994
2015-09-04,130.820007,131.080002,128.91000400000001,129.639999,5828600,129.639999
2015-09-08,132.020004,133.070007,131.169998,132.899994,5729300,132.899994
2015-09-09,134.5,134.66000400000001,130.300003,130.58999599999999,4482600,130.58999599999999
2015-09-10,130.229996,131.78999299999998,130.199997,130.66000400000001,4482400,130.66000400000001
2015-09-11,130.880005,131.550003,130.25,131.369995,4181800,131.369995
2015-09-14,131.149994,131.690002,130.53999299999998,130.899994,4270000,130.899994
2015-09-15,131.0,132.649994,130.759995,132.259995,3189600,132.259995
2015-09-16,132.259995,132.850006,132.020004,132.580002,3041500,132.580002
2015-09-17,132.28999299999998,133.600006,131.270004,131.470001,4414500,131.470001
2015-09-18,130.070007,130.96000700000002,128.940002,129.100006,14622800,129.100006
2015-09-21,130.0,131.309998,129.720001,130.979996,4804900,130.979996
2015-09-22,129.559998,129.690002,128.360001,129.300003,4230800,129.300003
2015-09-23,129.309998,129.490005,128.309998,129.16000400000001,2947800,129.16000400000001
2015-09-24,128.25,129.220001,127.75,128.830002,3705600,128.830002
2015-09-25,130.029999,130.580002,129.0,129.639999,3487200,129.639999
2015-09-28,128.58999599999999,129.259995,128.399994,128.619995,4412400,128.619995
2015-09-29,128.440002,128.96000700000002,127.66999799999999,128.809998,4071500,128.809998
2015-09-30,129.860001,130.399994,128.669998,130.399994,4726900,130.399994
2015-10-01,130.550003,131.399994,129.279999,129.880005,3962200,129.880005
2015-10-02,128.5,129.940002,127.459999,129.830002,5183800,129.830002
2015-10-05,130.5,132.440002,130.380005,132.380005,3885400,132.380005
2015-10-06,132.28999299999998,132.41000400000001,130.940002,131.190002,4804800,131.190002
2015-10-07,132.050003,133.320007,131.759995,132.679993,3423400,132.679993
2015-10-08,132.279999,134.0,132.240005,133.75,2734300,133.75
2015-10-09,133.720001,134.380005,132.179993,133.029999,3202100,133.029999
2015-10-12,133.399994,134.050003,132.860001,133.399994,1973600,133.399994
2015-10-13,133.0,133.270004,131.91000400000001,132.190002,2802400,132.190002
2015-10-14,132.0,132.449997,131.050003,131.179993,3125100,131.179993
2015-10-15,131.979996,133.830002,131.550003,133.800003,3273300,133.800003
2015-10-16,134.729996,135.0,132.96000700000002,133.809998,3061800,133.809998
2015-10-19,133.5,133.889999,133.110001,133.619995,2158800,133.619995
2015-10-20,133.270004,134.399994,133.100006,134.16000400000001,2112700,134.16000400000001
2015-10-21,134.71000700000002,135.41000400000001,133.110001,133.220001,2396800,133.220001
2015-10-22,133.600006,137.699997,133.600006,137.28999299999998,4898300,137.28999299999998
2015-10-23,138.0,138.0,136.759995,137.779999,3172900,137.779999
2015-10-26,137.860001,137.940002,136.639999,137.0,2173300,137.0
2015-10-27,136.399994,136.669998,135.070007,135.630005,2278300,135.630005
2015-10-28,135.800003,138.41000400000001,135.479996,138.16000400000001,3244800,138.16000400000001
2015-10-29,138.100006,138.5,137.229996,137.889999,2089100,137.889999
2015-10-30,137.559998,137.869995,136.020004,136.020004,4228200,136.020004
2015-11-02,136.770004,138.619995,136.330002,138.399994,3259300,138.399994
2015-11-03,138.300003,138.479996,137.71000700000002,137.940002,2617800,137.940002
2015-11-04,138.0,138.080002,137.059998,137.429993,2606300,137.429993
2015-11-05,137.479996,138.029999,136.320007,136.570007,2461500,136.570007
2015-11-06,136.440002,137.190002,135.139999,136.330002,3732200,136.330002
2015-11-09,136.0,136.190002,133.399994,134.0,4884600,134.0
2015-11-10,134.0,134.729996,133.639999,134.729996,2932500,134.729996
2015-11-11,134.940002,135.199997,134.119995,134.96000700000002,2056700,134.96000700000002
2015-11-12,134.46000700000002,134.630005,132.770004,132.779999,3789800,132.779999
2015-11-13,132.610001,133.570007,131.740005,131.96000700000002,3589400,131.96000700000002
2015-11-16,131.820007,133.309998,131.470001,133.300003,2965600,133.300003
2015-11-17,133.850006,133.929993,132.679993,133.08999599999999,2882800,133.08999599999999
2015-11-18,133.470001,136.380005,133.270004,136.220001,3773000,136.220001
2015-11-19,136.190002,136.869995,135.830002,136.630005,2755700,136.630005
2015-11-20,137.33999599999999,137.419998,135.96000700000002,136.630005,2921300,136.630005
2015-11-23,136.28999299999998,136.779999,135.83999599999999,135.990005,2469500,135.990005
2015-11-24,135.08999599999999,135.880005,134.119995,135.53999299999998,2759500,135.53999299999998
2015-11-25,135.479996,136.0,134.83999599999999,135.130005,2137400,135.130005
2015-11-27,135.300003,135.580002,134.449997,134.630005,1243000,134.630005
2015-11-30,134.820007,135.08999599999999,133.820007,134.08999599999999,5087800,134.08999599999999
2015-12-01,134.860001,136.570007,134.360001,136.429993,3796900,136.429993
2015-12-02,136.5,136.740005,135.100006,135.270004,3710800,135.270004
2015-12-03,135.330002,135.53999299999998,132.28999299999998,132.66000400000001,4378300,132.66000400000001
2015-12-04,133.08999599999999,136.520004,133.0,136.479996,5520200,136.479996
2015-12-07,136.199997,136.449997,134.679993,135.600006,2794900,135.600006
2015-12-08,134.899994,134.990005,133.169998,133.360001,4055600,133.360001
2015-12-09,133.179993,134.149994,131.199997,131.71000700000002,4062900,131.71000700000002
2015-12-10,131.720001,132.619995,131.190002,131.71000700000002,3461200,131.71000700000002
2015-12-11,130.309998,130.91000400000001,129.559998,130.309998,5483100,130.309998
2015-12-14,130.5,132.229996,130.110001,132.020004,4418700,132.020004
2015-12-15,133.25,135.639999,132.759995,134.880005,4703300,134.880005
2015-12-16,135.490005,136.119995,133.100006,135.880005,4930300,135.880005
2015-12-17,135.71000700000002,136.16000400000001,133.899994,133.970001,3595900,133.970001
2015-12-18,133.03999299999998,133.169998,129.529999,129.529999,8791500,129.529999
2015-12-21,131.16000400000001,131.690002,129.649994,131.190002,4308400,131.190002
2015-12-22,131.550003,133.330002,131.03999299999998,133.139999,3714500,133.139999
2015-12-23,133.350006,134.429993,133.199997,134.149994,3483200,134.149994
2015-12-24,134.119995,134.550003,133.479996,133.889999,1367500,133.889999
2015-12-28,133.479996,133.53999299999998,132.520004,133.119995,2382900,133.119995
2015-12-29,134.0,134.550003,133.0,134.139999,3135400,134.139999
2015-12-30,133.919998,134.119995,133.059998,133.259995,2684300,133.259995
2015-12-31,133.0,133.369995,131.949997,132.03999299999998,3333900,132.03999299999998
2016-01-04,130.16000400000001,131.029999,128.759995,130.75,6869100,130.75
2016-01-05,130.75,131.529999,129.809998,131.25,4084600,131.25
2016-01-06,129.990005,131.759995,129.729996,131.330002,5219400,131.330002
2016-01-07,129.25,130.53999299999998,129.0,129.479996,7382000,129.479996
2016-01-08,130.110001,130.399994,128.21000700000002,128.330002,6101600,128.330002
